Year,Car,Model,Kilometers,Fuel,Transmission,City Code,Price
2017,Tata,Tiago ,65.43k,Petrol,Manual,RJ-14,₹3.36 lakh
2017,Hyundai,Elite i20,93.60k,Petrol,Manual,RJ-14,₹4.50 lakh
2019,Hyundai, SANTRO,33.70k,Petrol,Auto,RJ-45,₹3.64 lakh
2023,Hyundai, I20,39.60k,Petrol,Manual,RJ-27,₹6.38 lakh
2018,Maruti,Swift ,98.79k,Petrol,Auto,RJ-45,₹4.60 lakh
2024,Renault,Kiger ,10.67k,Petrol,Auto,RJ-60,₹6.65 lakh
2021,Hyundai, I20,37.24k,Petrol,Manual,RJ-45,₹4.80 lakh
2022,Hyundai,GRAND I10,58.83k,Petrol,Manual,RJ-10,₹3.64 lakh
2021,Maruti,Alto ,47.68k,CNG,Manual,RJ-09,₹2.58 lakh
2023,Maruti,Swift ,35.96k,Petrol,Manual,RJ-45,₹5.93 lakh
2016,Maruti,Alto 800,55.76k,Petrol,Manual,RJ-17,₹1.78 lakh
2021,Ford, Figo,83.11k,Petrol,Manual,RJ-45,₹3.51 lakh
2023,Renault,Kiger ,29.32k,Petrol,Manual,RJ-16,₹4.78 lakh
2014,Maruti,Wagon R,44.45k,Petrol,Manual,RJ-14,₹2.35 lakh
2023,Hyundai,EXTER ,1.1l,Petrol,Manual,RJ-02,₹4.76 lakh
2019,Hyundai,Elite i20,83.24k,Petrol,Manual,RJ-44,₹4.10 lakh
2020,Volkswagen,Polo ,70.36k,Petrol,Manual,RJ-27,₹3.96 lakh
2023,Hyundai, I20,16.46k,Petrol,Auto,RJ-20,₹6.90 lakh
2021,Tata,Tiago ,1.4l,Petrol,Manual,RJ-40,₹3.29 lakh
2015,Hyundai,Eon ,68.94k,Petrol,Manual,RJ-14,₹2.05 lakh
2017,Maruti,Wagon R,60.87k,Petrol,Manual,RJ-14,₹2.90 lakh
2021,Maruti,Alto ,74.35k,CNG,Manual,RJ-20,₹3.25 lakh
2018,Hyundai,Elite i20,69.94k,Petrol,Manual,RJ-20,₹3.97 lakh
2019,Hyundai,Elite i20,50.16k,Petrol,Manual,RJ-45,₹4.19 lakh
2017,Maruti,Wagon R,56.73k,Petrol,Auto,RJ-05,₹2.76 lakh
2021,Tata,ALTROZ ,93.15k,Diesel,Manual,RJ-27,₹5.85 lakh
2020,Hyundai,Elite i20,38.72k,Petrol,Manual,RJ-02,₹5.10 lakh
2017,Hyundai,Grand i10,80.36k,Petrol,Manual,RJ-13,₹3.18 lakh
2019,Hyundai,Elite i20,66.23k,Petrol,Manual,RJ-45,₹4.40 lakh
2022,Tata,TIAGO NRG,32.60k,CNG,Auto,RJ-19,₹5.95 lakh
2019,Tata,Tiago ,44.98k,Petrol,Manual,RJ-45,₹3.45 lakh
2019,Hyundai,Grand i10,36.78k,Petrol,Manual,RJ-45,₹3.70 lakh
2019,Maruti,IGNIS ,84.14k,Petrol,Auto,RJ-45,₹4.20 lakh
2021,Maruti,Celerio ,68.76k,Petrol,Auto,RJ-45,₹4.25 lakh
2019,Volkswagen,Polo ,1.0l,Petrol,Auto,RJ-45,₹5.38 lakh
2018,Tata,Tiago ,60.48k,Petrol,Manual,RJ-45,₹3.30 lakh
2018,Maruti,Wagon R,48.11k,Petrol,Auto,RJ-44,₹3.35 lakh
2017,Hyundai,Elite i20,87.26k,Petrol,Manual,RJ-25,₹4.56 lakh
2013,Maruti,Alto 800,86.58k,Petrol,Manual,RJ-07,₹1.39 lakh
2019,Maruti,Celerio ,44.08k,Petrol,Manual,RJ-45,₹3.77 lakh
2017,Maruti,Baleno ,1.2l,Petrol,Auto,RJ-14,₹4.45 lakh
2021,Maruti,Celerio ,41.74k,Petrol,Auto,RJ-45,₹3.78 lakh
2017,Maruti,Baleno ,1.1l,Petrol,Manual,RJ-14,₹3.60 lakh
2020,Maruti,Baleno ,46.92k,Petrol,Manual,RJ-45,₹3.97 lakh
2023,Tata,Tiago ,38.82k,Petrol,Manual,RJ-45,₹5.52 lakh
2020,Hyundai,GRAND I10,33.47k,Petrol,Manual,RJ-06,₹4.29 lakh
2011,Hyundai,i10 ,1.5l,Petrol,Manual,RJ-14,₹1.22 lakh
2016,Volkswagen,Cross Polo,1.0l,Petrol,Manual,DL-8C,₹2.61 lakh
2021,Maruti,S PRESSO,75.32k,Petrol,Manual,RJ-45,₹3.55 lakh
2020,Hyundai, I20,23.61k,Petrol,Auto,RJ-45,₹7.16 lakh
2013,Maruti,Alto 800,53.01k,Petrol,Manual,RJ-14,₹1.98 lakh
2012,Hyundai,i10 ,56.96k,Petrol,Manual,RJ-14,₹1.53 lakh
2015,Hyundai,i10 ,68.41k,Petrol,Manual,RJ-14,₹2.14 lakh
2020,Maruti,Swift ,84.25k,Petrol,Manual,RJ-45,₹4.29 lakh
2015,Maruti,Alto 800,37.91k,Petrol,Manual,RJ-14,₹2.31 lakh
2023,Renault,Kiger ,32.85k,Petrol,Auto,RJ-20,₹9.00 lakh
2017,Datsun,Redi Go,1.3l,Petrol,Manual,RJ-14,₹1.37 lakh
2018,Renault,Kwid ,71.59k,Petrol,Manual,RJ-45,₹2.09 lakh
2014,Maruti,Wagon R,77.12k,Petrol,Manual,RJ-05,₹1.73 lakh
2012,Maruti,Swift ,46.00k,Petrol,Manual,HR-26,₹1.70 lakh
2015,Maruti,Alto K10,82.84k,Petrol,Manual,RJ-14,₹1.92 lakh
2013,Maruti,Alto 800,1.1l,Petrol,Manual,RJ-14,₹1.69 lakh
2017,Maruti,Alto 800,46.10k,Petrol,Manual,RJ-14,₹2.71 lakh
2013,Honda,Brio ,92.62k,Petrol,Manual,RJ-14,₹1.63 lakh
2012,Volkswagen,Polo ,1.3l,Diesel,Manual,RJ-14,₹1.55 lakh
2017,Datsun,Redi Go,35.58k,Petrol,Manual,RJ-14,₹1.44 lakh
2016,Maruti,Baleno ,70.40k,Petrol,Manual,DL-8C,₹2.83 lakh
2015,Maruti,Baleno ,78.64k,Petrol,Manual,RJ-14,₹3.68 lakh
2011,Hyundai,i10 ,98.08k,Petrol,Manual,RJ-14,₹1.37 lakh
2018,Renault,Kwid ,1.4l,Petrol,Manual,RJ-45,₹1.80 lakh
2011,Ford,Figo ,1.1l,Diesel,Manual,RJ-14,₹0.85 lakh
2015,Maruti,Wagon R,81.21k,Petrol,Manual,UP-13,₹1.79 lakh
2018,Renault,Kwid ,7.04k,Petrol,Manual,RJ-45,₹2.29 lakh
2013,Honda,Brio ,1.5l,Petrol,Manual,RJ-01,₹1.68 lakh
2014,Hyundai,Eon ,1.4l,Petrol,Manual,RJ-18,₹1.16 lakh
2016,Renault,Kwid ,68.45k,Petrol,Manual,RJ-14,₹1.76 lakh
2014,Maruti,Wagon R,1.5l,Petrol,Manual,HR-26,₹1.75 lakh
2013,Hyundai,Eon ,1.9l,Petrol,Manual,RJ-14,₹1.16 lakh
2011,Hyundai,i20 ,37.57k,Petrol,Manual,RJ-02,₹2.02 lakh
2018,Renault,Kwid ,1.0l,Petrol,Manual,RJ-29,₹1.74 lakh
2017,Hyundai,Eon ,73.96k,Petrol,Manual,RJ-32,₹2.20 lakh
2013,Hyundai,Grand i10,88.47k,Diesel,Manual,RJ-14,₹2.05 lakh
2013,Hyundai,Eon ,91.11k,Petrol,Manual,RJ-14,₹1.00 lakh
2017,Hyundai,Eon ,1.1l,Petrol,Manual,RJ-45,₹1.57 lakh
2015,Maruti,Swift ,1.1l,Petrol,Manual,KA-03,₹4.15 lakh
2016,Renault,Kwid ,71.41k,Petrol,Auto,RJ-09,₹1.58 lakh
2017,Maruti,Wagon R,54.91k,Petrol,Manual,RJ-14,₹3.28 lakh
2011,Hyundai,i10 ,64.71k,Petrol,Manual,RJ-14,₹1.33 lakh
2015,Hyundai,Eon ,83.79k,Petrol,Manual,RJ-14,₹1.34 lakh
2014,Chevrolet,Beat ,1.1l,Diesel,Manual,RJ-14,₹1.16 lakh
2015,Tata,Bolt ,1.6l,Petrol,Manual,HR-16,₹1.37 lakh
2014,Volkswagen,Polo ,90.17k,Diesel,Manual,RJ-14,₹2.32 lakh
2015,Fiat,Avventura ,1.4l,Diesel,Manual,RJ-14,₹1.89 lakh
2016,Hyundai,Eon ,87.89k,Petrol,Manual,RJ-14,₹1.72 lakh
2015,Maruti,Wagon R,93.95k,Petrol,Manual,RJ-14,₹2.60 lakh
2014,Toyota,Etios Liva,1.3l,Petrol,Manual,RJ-14,₹2.10 lakh
2015,Renault,Kwid ,88.94k,Petrol,Manual,RJ-37,₹1.40 lakh
2013,Hyundai,i10 ,60.08k,Petrol,Manual,MH-48,₹1.45 lakh
2012,Hyundai,i10 ,63.91k,Petrol,Manual,RJ-14,₹1.40 lakh
2012,Hyundai,Santro Xing,53.17k,Petrol,Manual,RJ-14,₹1.19 lakh
2011,Skoda,Fabia ,53.98k,Petrol,Manual,MH-43,₹1.19 lakh
2013,Hyundai,Grand i10,84.78k,Petrol,Manual,DL-2C,₹2.13 lakh
2010,Maruti,Wagon R,1.2l,Petrol,Manual,RJ-14,₹0.61 lakh
2017,Maruti,Alto 800,55.36k,Petrol,Manual,RJ-14,₹2.38 lakh
2014,Maruti,Swift ,1.3l,Petrol,Manual,RJ-14,₹2.30 lakh
2014,Maruti,Swift ,82.92k,Diesel,Manual,RJ-32,₹2.48 lakh
2017,Tata,Tiago ,1.0l,Petrol,Auto,RJ-45,₹2.79 lakh
2014,Mahindra,Verito ,1.7l,Diesel,Manual,RJ-05,₹1.05 lakh
2011,Hyundai,i20 ,87.68k,Petrol,Manual,RJ-60,₹1.65 lakh
2012,Maruti,Wagon R,78.30k,Petrol,Manual,RJ-14,₹1.74 lakh
2015,Hyundai,Eon ,1.2l,Petrol,Manual,RJ-01,₹1.72 lakh
2020,Volkswagen,Polo ,57.51k,Petrol,Manual,RJ-39,₹3.75 lakh
2013,Hyundai,i10 ,1.2l,Petrol,Manual,RJ-14,₹1.50 lakh
2018,Maruti,Wagon R,55.68k,Petrol,Manual,RJ-45,₹3.23 lakh
2016,Maruti,Alto 800,68.46k,Petrol,Manual,RJ-14,₹2.21 lakh
2011,Hyundai,i10 ,59.75k,Petrol,Manual,RJ-14,₹1.65 lakh
2011,Maruti,Ritz ,67.51k,Diesel,Manual,RJ-02,₹1.20 lakh
2013,Hyundai,Grand i10,1.2l,Petrol,Manual,RJ-14,₹2.20 lakh
2013,Maruti,Wagon R,1.0l,Petrol,Manual,RJ-14,₹1.80 lakh
2011,Hyundai,i20 ,34.76k,Petrol,Manual,RJ-14,₹1.94 lakh
2010,Hyundai,Santro Xing,66.14k,Petrol,Manual,RJ-14,₹0.86 lakh
2010,Maruti,Wagon R,47.48k,Petrol,Manual,RJ-60,₹1.25 lakh
2014,Honda,Brio ,85.27k,Petrol,Manual,RJ-14,₹2.05 lakh
2016,Hyundai,Grand i10,34.02k,Petrol,Manual,RJ-14,₹3.47 lakh
2015,Hyundai,Grand i10,2.0l,Diesel,Manual,RJ-14,₹2.37 lakh
2017,Hyundai,Grand i10,87.95k,Petrol,Manual,RJ-14,₹3.08 lakh
2013,Hyundai,i10 ,1.5l,Petrol,Manual,DL-3C,₹1.37 lakh
2018,Maruti,Baleno ,54.71k,Petrol,Manual,HR-26,₹3.40 lakh
2011,Maruti,Alto K10,98.85k,Petrol,Manual,RJ-14,₹1.40 lakh
2011,Volkswagen,Polo ,1.1l,Diesel,Manual,RJ-45,₹1.13 lakh
2014,Maruti,Wagon R,91.74k,Petrol,Manual,RJ-47,₹2.40 lakh
2021,Maruti,Baleno ,75.33k,Petrol,Manual,RJ-45,₹4.78 lakh
2012,Maruti,Alto K10,73.94k,Petrol,Manual,RJ-14,₹1.30 lakh
2017,Hyundai,Grand i10,94.11k,Petrol,Manual,RJ-14,₹3.41 lakh
2016,Maruti,Ritz ,95.00k,Petrol,Manual,RJ-25,₹2.11 lakh
2011,Volkswagen,Polo ,81.31k,Petrol,Manual,RJ-14,₹2.12 lakh
2022,Hyundai, I20,89.20k,Petrol,Manual,RJ-45,₹5.52 lakh
2022,Hyundai, I20,26.76k,Petrol,Manual,RJ-45,₹5.98 lakh
2010,Maruti,Wagon R,52.05k,Petrol,Manual,RJ-14,₹1.60 lakh
2015,Maruti,Swift ,1.8l,Diesel,Manual,RJ-14,₹3.15 lakh
2011,Chevrolet,Spark ,1.0l,Petrol,Manual,RJ-14,₹0.67 lakh
2024,Maruti,Swift ,44.46k,Petrol,Manual,RJ-32,₹6.50 lakh
2017,Maruti,Wagon R,27.80k,Petrol,Auto,RJ-14,₹3.31 lakh
2016,Maruti,Wagon R,17.21k,Petrol,Auto,RJ-14,₹3.00 lakh
2011,Hyundai,i20 ,2.1l,Diesel,Manual,RJ-14,₹1.44 lakh
2013,Hyundai,Santro Xing,1.1l,Petrol,Manual,BR-01,₹0.97 lakh
2018,Hyundai,Grand i10,31.34k,Petrol,Manual,RJ-45,₹3.78 lakh
2016,Maruti,Baleno ,42.39k,Petrol,Auto,RJ-14,₹4.33 lakh
2015,Maruti,Baleno ,78.11k,Petrol,Manual,RJ-14,₹4.26 lakh
2024,Maruti,Swift ,4.12k,Petrol,Manual,RJ-60,₹7.41 lakh
2019,Maruti,Swift ,37.15k,Petrol,Auto,RJ-45,₹5.24 lakh
2024,Maruti,Baleno ,16.87k,Petrol,Manual,RJ-59,₹5.98 lakh
2015,Hyundai,Elite i20,1.3l,Petrol,Manual,RJ-14,₹3.43 lakh
2020,Hyundai,GRAND I10,38.90k,Petrol,Manual,RJ-45,₹4.14 lakh
2021,Tata,ALTROZ ,42.45k,Petrol,Manual,RJ-45,₹5.01 lakh
2016,Maruti,Baleno ,1.1l,Petrol,Manual,RJ-14,₹3.77 lakh
2018,Maruti,Baleno ,70.26k,Petrol,Manual,RJ-14,₹4.15 lakh
2024,Maruti,FRONX ,13.43k,Petrol,Auto,24-BH,₹8.41 lakh
2015,Maruti,Baleno ,1.1l,Diesel,Manual,RJ-14,₹3.29 lakh
2015,Volkswagen,Polo ,45.88k,Petrol,Manual,MH-14,₹3.55 lakh
2020,Hyundai,Elite i20,94.50k,Petrol,Manual,RJ-45,₹5.00 lakh
2014,Hyundai,i20 ,1.5l,Diesel,Manual,RJ-13,₹3.09 lakh
2023,Renault,Kiger ,23.77k,Petrol,Manual,23-BH,₹5.80 lakh
2014,Hyundai,Grand i10,91.50k,Petrol,Manual,RJ-14,₹2.98 lakh
2020,Tata,Tiago ,50.84k,Petrol,Manual,RJ-45,₹4.34 lakh
2022,Renault,Kiger ,29.38k,Petrol,Manual,RJ-45,₹4.84 lakh
2024,Renault,Kiger ,24.00k,Petrol,Manual,24-BH,₹5.50 lakh
2020,Maruti,Swift ,1.0l,Petrol,Manual,RJ-44,₹4.23 lakh
2014,Hyundai,Elite i20,1.4l,Diesel,Manual,RJ-14,₹3.02 lakh
2022,Tata,ALTROZ ,16.01k,Petrol,Manual,RJ-45,₹5.55 lakh
2018,Hyundai,Grand i10,70.35k,Petrol,Manual,RJ-05,₹3.50 lakh
2021,Maruti,Baleno ,84.41k,Petrol,Manual,RJ-45,₹5.26 lakh
2023,Hyundai,GRAND I10,37.10k,Petrol,Manual,RJ-45,₹5.25 lakh
2022,Tata,ALTROZ ,27.22k,Petrol,Manual,RJ-45,₹5.70 lakh
2018,Maruti,Baleno ,75.64k,Petrol,Manual,RJ-29,₹4.15 lakh
2021,Tata,ALTROZ ,52.73k,Petrol,Manual,RJ-45,₹4.33 lakh
2021,Hyundai,GRAND I10,17.40k,Petrol,Manual,RJ-34,₹4.58 lakh
2020,Maruti,WAGON R,1.8l,Petrol,Manual,RJ-45,₹3.70 lakh
2022,Tata,ALTROZ ,23.68k,Petrol,Manual,RJ-45,₹5.19 lakh
2024,Tata,ALTROZ ,25.17k,Petrol,Manual,RJ-60,₹9.47 lakh
2024,Maruti,Alto K10,11.38k,Petrol,Manual,RJ-60,₹4.50 lakh
2016,Hyundai,Grand i10,85.51k,Petrol,Manual,RJ-14,₹3.42 lakh
2022,Tata,ALTROZ ,41.06k,Petrol,Manual,RJ-45,₹7.24 lakh
2025,Tata,TIAGO EV,10.75k,Electric,Auto,RJ-60,₹6.68 lakh
2024,Hyundai, I20,22.64k,Petrol,Manual,RJ-59,₹8.20 lakh
2023,Maruti,Baleno ,36.54k,Petrol,Manual,RJ-45,₹6.70 lakh
2024,Hyundai,GRAND I10,18.99k,Petrol,Manual,RJ-01,₹6.00 lakh
2020,Tata,Tiago ,62.16k,Petrol,Manual,RJ-45,₹3.82 lakh
2018,Hyundai,Elite i20,33.90k,Petrol,Manual,RJ-14,₹5.16 lakh
2019,Toyota,Glanza ,42.69k,Petrol,Auto,RJ-45,₹5.50 lakh
2023,Toyota,Glanza ,24.17k,Petrol,Manual,RJ-45,₹8.00 lakh
2022,Renault,Kiger ,46.75k,Petrol,Manual,RJ-45,₹7.21 lakh
2023,Hyundai,GRAND I10,77.41k,Petrol,Manual,23-BH,₹5.00 lakh
2022,Maruti,Baleno ,33.39k,Petrol,Manual,RJ-45,₹6.55 lakh
2011,Skoda,Fabia ,63.57k,Petrol,Manual,RJ-14,₹3.50 lakh
2021,Tata,Tiago ,28.69k,Petrol,Manual,RJ-45,₹3.86 lakh
2023,Hyundai, I20,71.64k,Petrol,Manual,23-BH,₹7.31 lakh
2023,Tata,ALTROZ ,49.00k,Petrol,Manual,RJ-45,₹8.74 lakh
2015,Ford,Figo ,1.2l,Diesel,Manual,RJ-14,₹3.50 lakh
2024,Maruti,Baleno ,21.88k,Petrol,Manual,RJ-60,₹7.73 lakh
2020,Maruti,Baleno ,91.86k,Petrol,Manual,RJ-45,₹4.30 lakh
2019,Maruti,S PRESSO,57.15k,Petrol,Manual,RJ-29,₹2.54 lakh
2017,Hyundai,Elite i20,83.13k,Diesel,Manual,RJ-05,₹4.54 lakh
2016,Maruti,Alto 800,72.98k,Petrol,Manual,RJ-14,₹1.70 lakh
2022,Renault,Kwid ,35.86k,Petrol,Manual,RJ-45,₹2.76 lakh
2025,Maruti,Alto K10,7.74k,Petrol,Manual,RJ-60,₹4.30 lakh
2015,Hyundai,Grand i10,44.16k,Petrol,Manual,RJ-14,₹2.93 lakh
2019,Maruti,S PRESSO,88.28k,CNG,Manual,RJ-45,₹3.05 lakh
2022,Toyota,Glanza ,44.84k,Petrol,Manual,RJ-01,₹6.10 lakh
2018,Hyundai,Eon ,36.36k,Petrol,Manual,RJ-45,₹2.40 lakh
2022,Hyundai,GRAND I10,21.27k,Petrol,Manual,RJ-19,₹4.98 lakh
2016,Renault,Kwid ,86.05k,Petrol,Manual,KA-53,₹2.35 lakh
2015,Hyundai,Eon ,93.62k,Petrol,Manual,KA-51,₹1.70 lakh
2014,Datsun,Go ,59.46k,Petrol,Manual,KA-03,₹1.93 lakh
2019,Maruti,Celerio ,67.30k,Petrol,Manual,KA-05,₹3.89 lakh
2016,Renault,Kwid ,49.42k,Petrol,Manual,KA-05,₹2.51 lakh
2017,Renault,Kwid ,58.06k,Petrol,Auto,KA-04,₹2.93 lakh
2016,Maruti,Celerio ,62.42k,Petrol,Auto,KA-51,₹3.38 lakh
2018,Renault,Kwid ,49.86k,Petrol,Auto,KA-53,₹3.13 lakh
2014,Volkswagen,Polo ,86.99k,Diesel,Manual,KA-05,₹4.42 lakh
2014,Hyundai,Eon ,47.04k,Petrol,Manual,KA-05,₹2.15 lakh
2014,Hyundai,Elite i20,62.55k,Petrol,Manual,KA-05,₹4.34 lakh
2017,Tata,Tiago ,69.99k,Petrol,Auto,KA-04,₹3.90 lakh
2016,Tata,Tiago ,97.08k,Petrol,Manual,KA-53,₹3.34 lakh
2013,Maruti,Swift ,83.01k,Diesel,Manual,KA-02,₹3.84 lakh
2018,Honda,Brio ,62.02k,Petrol,Manual,KA-22,₹3.99 lakh
2012,Volkswagen,Polo ,67.70k,Diesel,Manual,KA-09,₹3.00 lakh
2017,Maruti,Wagon R,94.69k,Petrol,Auto,KA-03,₹3.49 lakh
2013,Maruti,Alto 800,70.14k,Petrol,Manual,KA-20,₹2.27 lakh
2016,Hyundai,Elite i20,1.0l,Petrol,Manual,KA-05,₹5.10 lakh
2017,Hyundai,Grand i10,86.42k,Petrol,Manual,KA-50,₹3.80 lakh
2019,Hyundai,Elite i20,25.67k,Petrol,Manual,KA-02,₹5.92 lakh
2020,Maruti,Baleno ,23.66k,Petrol,Manual,KA-05,₹6.20 lakh
2016,Hyundai,Elite i20,46.39k,Petrol,Manual,KA-53,₹4.95 lakh
2013,Volkswagen,Polo ,72.91k,Diesel,Manual,KA-51,₹3.23 lakh
2017,Honda,Jazz ,43.48k,Petrol,Manual,KA-18,₹4.03 lakh
2016,Honda,Jazz ,83.31k,Petrol,Manual,KA-01,₹4.17 lakh
2022,Maruti,Swift ,45.14k,Petrol,Auto,KA-04,₹6.44 lakh
2014,Maruti,Swift ,80.03k,Petrol,Manual,KA-53,₹4.04 lakh
2022,Renault,Kwid ,9.40k,Petrol,Manual,KA-04,₹3.89 lakh
2019,Hyundai,Grand i10,98.74k,Petrol,Manual,KA-05,₹4.75 lakh
2016,Renault,Kwid ,61.91k,Petrol,Manual,KA-03,₹2.24 lakh
2022,Renault,Kwid ,49.56k,Petrol,Manual,KA-05,₹3.76 lakh
2017,Hyundai,Grand i10,49.03k,Petrol,Auto,KA-05,₹4.64 lakh
2013,Hyundai,i10 ,72.93k,Petrol,Manual,KA-19,₹2.92 lakh
2016,Honda,Jazz ,76.15k,Petrol,Manual,KA-04,₹3.75 lakh
2018,Hyundai,Elite i20,41.04k,Petrol,Auto,KA-03,₹5.63 lakh
2022,Maruti,Baleno ,36.48k,Petrol,Manual,KA-03,₹7.00 lakh
2020,Hyundai, I20,43.25k,Petrol,Auto,KA-16,₹7.20 lakh
2016,Hyundai,Elite i20,1.1l,Diesel,Manual,KA-51,₹5.05 lakh
2018,Hyundai,i20 Active,18.54k,Petrol,Manual,KA-21,₹5.55 lakh
2018,Honda,Jazz ,30.06k,Petrol,Auto,KA-53,₹5.83 lakh
2019,Honda,Jazz ,34.57k,Petrol,Auto,KA-03,₹6.10 lakh
2020,Hyundai, SANTRO,48.02k,Petrol,Auto,KA-51,₹4.01 lakh
2018,Nissan,Micra ,66.08k,Petrol,Auto,KA-01,₹4.25 lakh
2020,Hyundai,Elite i20,31.76k,Petrol,Manual,KA-04,₹4.48 lakh
2020,Maruti,Celerio X,43.35k,Petrol,Auto,KA-03,₹4.47 lakh
2018,Tata,Tiago ,1.4l,Petrol,Auto,KA-05,₹3.04 lakh
2013,Volkswagen,Polo ,1.5l,Diesel,Manual,KA-21,₹2.83 lakh
2020,Maruti,S PRESSO,20.90k,Petrol,Auto,KA-05,₹3.79 lakh
2019,Maruti,Celerio X,49.81k,Petrol,Auto,KA-03,₹4.15 lakh
